timestamp,equipment_id,power_kw,operational_state,ambient_temp_c,shift
2024-01-09 10:00:00,CNC-002,45.01,RUNNING,25.9,Day
2024-01-09 10:00:00,PRESS-001,86.92,RUNNING,24.7,Day
2024-01-09 10:00:00,PRESS-002,76.69,RUNNING,26.7,Day
2024-01-09 10:00:00,ROBOT-001,7.87,IDLE,25.3,Day
2024-01-09 10:00:00,ROBOT-002,25.73,RUNNING,26.0,Day
2024-01-09 10:00:00,CONVEYOR-001,15.29,RUNNING,26.3,Day
2024-01-09 10:00:00,OVEN-001,42.46,IDLE,25.7,Day
2024-01-09 11:00:00,CNC-001,42.9,RUNNING,25.5,Day
2024-01-09 11:00:00,CNC-002,43.73,RUNNING,27.6,Day
2024-01-09 11:00:00,PRESS-001,80.98,RUNNING,25.5,Day
2024-01-09 11:00:00,PRESS-002,28.44,IDLE,26.4,Day
2024-01-09 11:00:00,ROBOT-001,23.34,RUNNING,27.4,Day
2024-01-09 11:00:00,ROBOT-002,20.86,RUNNING,28.0,Day
2024-01-09 11:00:00,CONVEYOR-001,16.07,RUNNING,28.0,Day
2024-01-09 11:00:00,OVEN-001,121.84,RUNNING,26.3,Day
2024-01-09 12:00:00,CNC-001,46.53,RUNNING,28.0,Day
2024-01-09 12:00:00,CNC-002,40.7,RUNNING,28.3,Day
2024-01-09 12:00:00,PRESS-001,27.56,IDLE,27.6,Day
2024-01-09 12:00:00,PRESS-002,64.72,RUNNING,26.0,Day
2024-01-09 12:00:00,ROBOT-001,21.3,RUNNING,27.1,Day
2024-01-09 12:00:00,ROBOT-002,19.95,RUNNING,26.8,Day
2024-01-09 12:00:00,CONVEYOR-001,14.25,RUNNING,26.3,Day
2024-01-09 12:00:00,OVEN-001,42.47,IDLE,26.3,Day
2024-01-09 13:00:00,CNC-001,44.86,RUNNING,27.2,Day
2024-01-09 13:00:00,CNC-002,43.27,RUNNING,26.3,Day
2024-01-09 13:00:00,PRESS-001,26.63,IDLE,26.7,Day
2024-01-09 13:00:00,PRESS-002,73.58,RUNNING,27.4,Day
2024-01-09 13:00:00,ROBOT-001,24.05,RUNNING,27.9,Day
2024-01-09 13:00:00,ROBOT-002,8.68,IDLE,27.8,Day
2024-01-09 13:00:00,CONVEYOR-001,15.07,RUNNING,26.6,Day
2024-01-09 13:00:00,OVEN-001,111.83,RUNNING,24.9,Day
2024-01-09 14:00:00,CNC-001,51.23,RUNNING,26.9,Evening
2024-01-09 14:00:00,CNC-002,46.03,RUNNING,24.8,Evening
2024-01-09 14:00:00,PRESS-001,74.93,RUNNING,25.2,Evening
2024-01-09 14:00:00,PRESS-002,78.35,RUNNING,27.2,Evening
2024-01-09 14:00:00,ROBOT-001,23.07,RUNNING,25.4,Evening
2024-01-09 14:00:00,ROBOT-002,25.96,RUNNING,26.1,Evening
2024-01-09 14:00:00,CONVEYOR-001,16.12,RUNNING,25.3,Evening
2024-01-09 14:00:00,OVEN-001,98.67,RUNNING,26.6,Evening
2024-01-09 15:00:00,CNC-001,42.35,RUNNING,25.0,Evening
2024-01-09 15:00:00,CNC-002,41.6,RUNNING,25.9,Evening
2024-01-09 15:00:00,PRESS-001,64.75,RUNNING,25.7,Evening
2024-01-09 15:00:00,PRESS-002,27.41,IDLE,24.0,Evening
2024-01-09 15:00:00,ROBOT-001,20.12,RUNNING,26.3,Evening
2024-01-09 15:00:00,ROBOT-002,27.57,RUNNING,26.2,Evening
2024-01-09 15:00:00,CONVEYOR-001,14.43,RUNNING,25.6,Evening
2024-01-09 15:00:00,OVEN-001,113.98,RUNNING,27.4,Evening
2024-01-09 16:00:00,CNC-001,37.46,RUNNING,25.5,Evening
2024-01-09 16:00:00,CNC-002,40.76,RUNNING,25.4,Evening
2024-01-09 16:00:00,PRESS-001,78.95,RUNNING,24.6,Evening
2024-01-09 16:00:00,PRESS-002,78.79,RUNNING,25.8,Evening
2024-01-09 16:00:00,ROBOT-001,27.56,RUNNING,25.1,Evening
2024-01-09 16:00:00,ROBOT-002,23.04,RUNNING,26.4,Evening
2024-01-09 16:00:00,CONVEYOR-001,16.01,RUNNING,24.8,Evening
2024-01-09 16:00:00,OVEN-001,104.44,RUNNING,24.7,Evening
2024-01-09 17:00:00,CNC-001,42.6,RUNNING,22.3,Evening
2024-01-09 17:00:00,CNC-002,46.65,RUNNING,23.2,Evening
2024-01-09 17:00:00,PRESS-001,75.87,RUNNING,21.3,Evening
2024-01-09 17:00:00,PRESS-002,65.52,RUNNING,24.7,Evening
2024-01-09 17:00:00,ROBOT-001,26.14,RUNNING,24.5,Evening
2024-01-09 17:00:00,ROBOT-002,24.15,RUNNING,25.1,Evening
2024-01-09 17:00:00,CONVEYOR-001,5.27,IDLE,23.1,Evening
2024-01-09 17:00:00,OVEN-001,107.0,RUNNING,23.7,Evening
2024-01-09 18:00:00,CNC-001,39.45,RUNNING,21.8,Evening
2024-01-09 18:00:00,CNC-002,44.35,RUNNING,23.0,Evening
2024-01-09 18:00:00,PRESS-001,83.45,RUNNING,19.7,Evening
2024-01-09 18:00:00,PRESS-002,78.85,RUNNING,21.8,Evening
2024-01-09 18:00:00,ROBOT-001,8.86,IDLE,21.1,Evening
2024-01-09 18:00:00,ROBOT-002,26.02,RUNNING,22.9,Evening
2024-01-09 18:00:00,CONVEYOR-001,13.48,RUNNING,20.6,Evening
2024-01-09 18:00:00,OVEN-001,110.45,RUNNING,19.9,Evening
2024-01-09 19:00:00,CNC-001,37.77,RUNNING,20.5,Evening
2024-01-09 19:00:00,CNC-002,39.25,RUNNING,20.3,Evening
2024-01-09 19:00:00,PRESS-001,75.74,RUNNING,20.2,Evening
2024-01-09 19:00:00,PRESS-002,85.51,RUNNING,21.1,Evening
2024-01-09 19:00:00,ROBOT-001,25.73,RUNNING,20.2,Evening
2024-01-09 19:00:00,ROBOT-002,26.47,RUNNING,19.3,Evening
2024-01-09 19:00:00,CONVEYOR-001,13.37,RUNNING,20.1,Evening
2024-01-09 19:00:00,OVEN-001,130.02,RUNNING,20.5,Evening
2024-01-09 20:00:00,CNC-001,43.43,RUNNING,19.6,Evening
2024-01-09 20:00:00,CNC-002,50.38,RUNNING,21.0,Evening
2024-01-09 20:00:00,PRESS-001,67.67,RUNNING,18.9,Evening
2024-01-09 20:00:00,PRESS-002,72.36,RUNNING,19.0,Evening
2024-01-09 20:00:00,ROBOT-001,22.93,RUNNING,19.5,Evening
2024-01-09 20:00:00,ROBOT-002,22.96,RUNNING,20.5,Evening
2024-01-09 20:00:00,CONVEYOR-001,13.7,RUNNING,19.8,Evening
2024-01-09 20:00:00,OVEN-001,119.69,RUNNING,19.1,Evening
2024-01-09 21:00:00,CNC-001,48.07,RUNNING,17.4,Evening
2024-01-09 21:00:00,CNC-002,40.88,RUNNING,17.2,Evening
2024-01-09 21:00:00,PRESS-001,87.01,RUNNING,19.5,Evening
2024-01-09 21:00:00,PRESS-002,66.79,RUNNING,18.4,Evening
2024-01-09 21:00:00,ROBOT-001,22.73,RUNNING,17.1,Evening
2024-01-09 21:00:00,ROBOT-002,8.94,IDLE,18.3,Evening
2024-01-09 21:00:00,CONVEYOR-001,5.26,IDLE,18.6,Evening
2024-01-09 21:00:00,OVEN-001,130.6,RUNNING,18.0,Evening
2024-01-09 22:00:00,CNC-001,45.81,RUNNING,16.3,Night
2024-01-09 22:00:00,CNC-002,44.94,RUNNING,17.2,Night
2024-01-09 22:00:00,PRESS-001,81.68,RUNNING,17.6,Night
2024-01-09 22:00:00,PRESS-002,83.55,RUNNING,17.9,Night
2024-01-09 22:00:00,ROBOT-001,8.51,IDLE,16.8,Night
2024-01-09 22:00:00,ROBOT-002,24.72,RUNNING,18.1,Night
2024-01-09 22:00:00,CONVEYOR-001,13.29,RUNNING,19.4,Night
2024-01-09 22:00:00,OVEN-001,43.32,IDLE,19.3,Night
2024-01-09 23:00:00,CNC-001,3.75,STANDBY,15.9,Night
2024-01-09 23:00:00,CNC-002,3.7,STANDBY,18.5,Night
2024-01-09 23:00:00,PRESS-001,6.06,STANDBY,16.6,Night
2024-01-09 23:00:00,PRESS-002,6.57,STANDBY,17.7,Night
2024-01-09 23:00:00,ROBOT-001,2.03,STANDBY,16.0,Night
2024-01-09 23:00:00,ROBOT-002,2.23,STANDBY,17.0,Night
2024-01-09 23:00:00,CONVEYOR-001,1.17,STANDBY,16.7,Night
2024-01-09 23:00:00,OVEN-001,53.77,IDLE,17.2,Night
2024-01-10 00:00:00,CNC-001,3.59,STANDBY,19.1,Night
2024-01-10 00:00:00,CNC-002,3.57,STANDBY,17.2,Night
2024-01-10 00:00:00,PRESS-001,6.56,STANDBY,16.1,Night
2024-01-10 00:00:00,PRESS-002,6.0,STANDBY,17.7,Night
2024-01-10 00:00:00,ROBOT-001,11.82,IDLE,17.2,Night
2024-01-10 00:00:00,ROBOT-002,11.75,IDLE,16.9,Night
2024-01-10 00:00:00,CONVEYOR-001,1.16,STANDBY,16.6,Night
2024-01-10 00:00:00,OVEN-001,10.53,STANDBY,16.2,Night
2024-01-10 01:00:00,CNC-001,4.04,STANDBY,17.2,Night
2024-01-10 01:00:00,CNC-002,3.95,STANDBY,17.3,Night
2024-01-10 01:00:00,PRESS-001,6.04,STANDBY,16.7,Night
2024-01-10 01:00:00,PRESS-002,6.62,STANDBY,16.5,Night
2024-01-10 01:00:00,ROBOT-001,2.07,STANDBY,17.0,Night
2024-01-10 01:00:00,ROBOT-002,2.05,STANDBY,16.8,Night
2024-01-10 01:00:00,CONVEYOR-001,6.38,IDLE,17.2,Night
2024-01-10 01:00:00,OVEN-001,9.96,STANDBY,17.2,Night
2024-01-10 02:00:00,CNC-001,19.81,IDLE,17.7,Night
2024-01-10 02:00:00,CNC-002,3.52,STANDBY,18.0,Night
2024-01-10 02:00:00,PRESS-001,6.86,STANDBY,15.5,Night
2024-01-10 02:00:00,PRESS-002,35.49,IDLE,19.7,Night
2024-01-10 02:00:00,ROBOT-001,2.03,STANDBY,18.4,Night
2024-01-10 02:00:00,ROBOT-002,2.01,STANDBY,17.8,Night
2024-01-10 02:00:00,CONVEYOR-001,1.25,STANDBY,19.2,Night
2024-01-10 02:00:00,OVEN-001,9.49,STANDBY,17.0,Night
2024-01-10 03:00:00,CNC-001,20.14,IDLE,17.3,Night
2024-01-10 03:00:00,CNC-002,20.81,IDLE,19.2,Night
2024-01-10 03:00:00,PRESS-001,5.62,STANDBY,18.7,Night
2024-01-10 03:00:00,PRESS-002,35.09,IDLE,18.4,Night
2024-01-10 03:00:00,ROBOT-001,11.2,IDLE,18.3,Night
2024-01-10 03:00:00,ROBOT-002,1.86,STANDBY,19.0,Night
2024-01-10 03:00:00,CONVEYOR-001,1.14,STANDBY,19.5,Night
2024-01-10 03:00:00,OVEN-001,9.38,STANDBY,15.9,Night
2024-01-10 04:00:00,CNC-001,20.32,IDLE,20.2,Night
2024-01-10 04:00:00,CNC-002,3.84,STANDBY,18.2,Night
2024-01-10 04:00:00,PRESS-001,38.1,IDLE,18.5,Night
2024-01-10 04:00:00,PRESS-002,40.56,IDLE,18.8,Night
2024-01-10 04:00:00,ROBOT-001,2.0,STANDBY,18.3,Night
2024-01-10 04:00:00,ROBOT-002,1.97,STANDBY,18.1,Night
2024-01-10 04:00:00,CONVEYOR-001,1.26,STANDBY,18.2,Night
2024-01-10 04:00:00,OVEN-001,9.4,STANDBY,18.5,Night
2024-01-10 05:00:00,CNC-001,3.51,STANDBY,19.5,Night
2024-01-10 05:00:00,CNC-002,3.77,STANDBY,19.9,Night
2024-01-10 05:00:00,PRESS-001,6.6,STANDBY,20.5,Night
2024-01-10 05:00:00,PRESS-002,6.16,STANDBY,19.5,Night
2024-01-10 05:00:00,ROBOT-001,1.87,STANDBY,19.4,Night
2024-01-10 05:00:00,ROBOT-002,2.07,STANDBY,22.2,Night
2024-01-10 05:00:00,CONVEYOR-001,1.19,STANDBY,20.1,Night
2024-01-10 05:00:00,OVEN-001,9.94,STANDBY,20.2,Night
2024-01-10 06:00:00,CNC-001,42.75,RUNNING,21.7,Day
2024-01-10 06:00:00,CNC-002,39.19,RUNNING,22.9,Day
2024-01-10 06:00:00,PRESS-001,76.4,RUNNING,20.2,Day
2024-01-10 06:00:00,PRESS-002,68.2,RUNNING,20.2,Day
2024-01-10 06:00:00,ROBOT-001,24.3,RUNNING,21.4,Day
2024-01-10 06:00:00,ROBOT-002,26.69,RUNNING,22.0,Day
2024-01-10 06:00:00,CONVEYOR-001,15.22,RUNNING,21.0,Day
2024-01-10 06:00:00,OVEN-001,122.85,RUNNING,22.0,Day
2024-01-10 07:00:00,CNC-001,16.11,IDLE,21.5,Day
2024-01-10 07:00:00,CNC-002,42.44,RUNNING,22.6,Day
2024-01-10 07:00:00,PRESS-001,90.2,RUNNING,23.6,Day
2024-01-10 07:00:00,PRESS-002,27.23,IDLE,22.7,Day
2024-01-10 07:00:00,ROBOT-001,22.61,RUNNING,24.8,Day
2024-01-10 07:00:00,ROBOT-002,8.69,IDLE,23.4,Day
2024-01-10 07:00:00,CONVEYOR-001,13.47,RUNNING,23.7,Day
2024-01-10 07:00:00,OVEN-001,113.5,RUNNING,23.8,Day
2024-01-10 08:00:00,CNC-001,46.23,RUNNING,24.5,Day
2024-01-10 08:00:00,CNC-002,39.73,RUNNING,24.0,Day
2024-01-10 08:00:00,PRESS-001,73.77,RUNNING,23.7,Day
2024-01-10 08:00:00,PRESS-002,71.45,RUNNING,25.3,Day
2024-01-10 08:00:00,ROBOT-001,23.12,RUNNING,22.5,Day
2024-01-10 08:00:00,ROBOT-002,7.85,IDLE,24.4,Day
2024-01-10 08:00:00,CONVEYOR-001,14.43,RUNNING,25.8,Day
2024-01-10 08:00:00,OVEN-001,121.36,RUNNING,23.8,Day
2024-01-10 09:00:00,CNC-001,17.43,IDLE,25.3,Day
2024-01-10 09:00:00,CNC-002,47.21,RUNNING,24.5,Day
2024-01-10 09:00:00,PRESS-001,85.05,RUNNING,24.9,Day
2024-01-10 09:00:00,PRESS-002,71.94,RUNNING,24.9,Day
2024-01-10 09:00:00,ROBOT-001,21.73,RUNNING,25.8,Day
2024-01-10 09:00:00,ROBOT-002,28.55,RUNNING,24.4,Day
2024-01-10 09:00:00,CONVEYOR-001,14.65,RUNNING,25.9,Day
2024-01-10 09:00:00,OVEN-001,101.79,RUNNING,28.5,Day
2024-01-10 10:00:00,CNC-001,37.75,RUNNING,27.8,Day
2024-01-10 10:00:00,CNC-002,49.32,RUNNING,24.1,Day
2024-01-10 10:00:00,PRESS-001,63.95,RUNNING,29.0,Day
2024-01-10 10:00:00,PRESS-002,75.17,RUNNING,26.2,Day
2024-01-10 10:00:00,ROBOT-001,21.48,RUNNING,26.8,Day
2024-01-10 10:00:00,ROBOT-002,22.66,RUNNING,27.1,Day
2024-01-10 10:00:00,CONVEYOR-001,15.43,RUNNING,24.8,Day
2024-01-10 10:00:00,OVEN-001,102.14,RUNNING,26.4,Day
2024-01-10 11:00:00,CNC-001,41.9,RUNNING,25.6,Day
2024-01-10 11:00:00,CNC-002,37.8,RUNNING,26.3,Day
2024-01-10 11:00:00,PRESS-001,67.98,RUNNING,27.0,Day
2024-01-10 11:00:00,PRESS-002,64.35,RUNNING,27.5,Day
2024-01-10 11:00:00,ROBOT-001,20.48,RUNNING,27.4,Day
2024-01-10 11:00:00,ROBOT-002,22.28,RUNNING,26.6,Day
2024-01-10 11:00:00,CONVEYOR-001,15.18,RUNNING,26.8,Day
2024-01-10 11:00:00,OVEN-001,131.2,RUNNING,25.5,Day
2024-01-10 12:00:00,CNC-001,49.12,RUNNING,27.0,Day
2024-01-10 12:00:00,CNC-002,46.76,RUNNING,27.2,Day
2024-01-10 12:00:00,PRESS-001,81.71,RUNNING,26.9,Day
2024-01-10 12:00:00,PRESS-002,77.65,RUNNING,26.4,Day
2024-01-10 12:00:00,ROBOT-001,28.27,RUNNING,28.8,Day
2024-01-10 12:00:00,ROBOT-002,8.33,IDLE,28.4,Day
2024-01-10 12:00:00,CONVEYOR-001,14.44,RUNNING,27.4,Day
2024-01-10 12:00:00,OVEN-001,123.13,RUNNING,27.1,Day
2024-01-10 13:00:00,CNC-001,43.08,RUNNING,26.9,Day
2024-01-10 13:00:00,CNC-002,16.32,IDLE,28.4,Day
2024-01-10 13:00:00,PRESS-001,30.22,IDLE,25.4,Day
2024-01-10 13:00:00,PRESS-002,62.11,RUNNING,27.0,Day
2024-01-10 13:00:00,ROBOT-001,9.1,IDLE,27.0,Day
2024-01-10 13:00:00,ROBOT-002,28.25,RUNNING,28.1,Day
2024-01-10 13:00:00,CONVEYOR-001,14.31,RUNNING,26.6,Day
2024-01-10 13:00:00,OVEN-001,116.71,RUNNING,25.9,Day
2024-01-10 14:00:00,CNC-001,15.68,IDLE,26.9,Evening
2024-01-10 14:00:00,CNC-002,40.23,RUNNING,26.4,Evening
2024-01-10 14:00:00,PRESS-001,76.94,RUNNING,26.4,Evening
2024-01-10 14:00:00,PRESS-002,94.23,RUNNING,25.1,Evening
2024-01-10 14:00:00,ROBOT-001,24.63,RUNNING,27.0,Evening
2024-01-10 14:00:00,ROBOT-002,26.13,RUNNING,25.5,Evening
2024-01-10 14:00:00,CONVEYOR-001,14.51,RUNNING,25.3,Evening
2024-01-10 14:00:00,OVEN-001,117.58,RUNNING,25.7,Evening
2024-01-10 15:00:00,CNC-001,37.77,RUNNING,25.3,Evening
2024-01-10 15:00:00,CNC-002,43.67,RUNNING,24.6,Evening
2024-01-10 15:00:00,PRESS-001,76.92,RUNNING,25.5,Evening
2024-01-10 15:00:00,PRESS-002,71.24,RUNNING,23.8,Evening
2024-01-10 15:00:00,ROBOT-001,21.19,RUNNING,26.7,Evening
2024-01-10 15:00:00,ROBOT-002,26.5,RUNNING,26.1,Evening
2024-01-10 15:00:00,CONVEYOR-001,14.92,RUNNING,26.5,Evening
2024-01-10 15:00:00,OVEN-001,123.02,RUNNING,25.1,Evening
2024-01-10 16:00:00,CNC-001,39.7,RUNNING,25.4,Evening
2024-01-10 16:00:00,CNC-002,41.48,RUNNING,24.5,Evening
2024-01-10 16:00:00,PRESS-001,76.45,RUNNING,24.6,Evening
2024-01-10 16:00:00,PRESS-002,25.8,IDLE,23.5,Evening
2024-01-10 16:00:00,ROBOT-001,28.76,RUNNING,23.7,Evening
2024-01-10 16:00:00,ROBOT-002,23.27,RUNNING,24.1,Evening
2024-01-10 16:00:00,CONVEYOR-001,16.25,RUNNING,23.2,Evening
2024-01-10 16:00:00,OVEN-001,115.67,RUNNING,24.0,Evening
2024-01-10 17:00:00,CNC-001,14.5,IDLE,21.8,Evening
2024-01-10 17:00:00,CNC-002,15.32,IDLE,20.6,Evening
2024-01-10 17:00:00,PRESS-001,87.15,RUNNING,24.0,Evening
2024-01-10 17:00:00,PRESS-002,73.15,RUNNING,20.6,Evening
2024-01-10 17:00:00,ROBOT-001,29.47,RUNNING,22.9,Evening
2024-01-10 17:00:00,ROBOT-002,8.6,IDLE,23.5,Evening
2024-01-10 17:00:00,CONVEYOR-001,12.39,RUNNING,21.7,Evening
2024-01-10 17:00:00,OVEN-001,121.73,RUNNING,23.4,Evening
2024-01-10 18:00:00,CNC-001,15.05,IDLE,23.0,Evening
2024-01-10 18:00:00,CNC-002,42.22,RUNNING,22.0,Evening
2024-01-10 18:00:00,PRESS-001,78.3,RUNNING,19.9,Evening
2024-01-10 18:00:00,PRESS-002,29.08,IDLE,22.7,Evening
2024-01-10 18:00:00,ROBOT-001,8.67,IDLE,23.3,Evening
2024-01-10 18:00:00,ROBOT-002,24.45,RUNNING,21.8,Evening
2024-01-10 18:00:00,CONVEYOR-001,14.99,RUNNING,21.7,Evening
2024-01-10 18:00:00,OVEN-001,110.73,RUNNING,23.0,Evening
2024-01-10 19:00:00,CNC-001,46.02,RUNNING,20.2,Evening
2024-01-10 19:00:00,CNC-002,44.4,RUNNING,21.1,Evening
2024-01-10 19:00:00,PRESS-001,27.19,IDLE,19.5,Evening
2024-01-10 19:00:00,PRESS-002,70.24,RUNNING,20.3,Evening
2024-01-10 19:00:00,ROBOT-001,8.58,IDLE,19.5,Evening
2024-01-10 19:00:00,ROBOT-002,22.93,RUNNING,20.2,Evening
2024-01-10 19:00:00,CONVEYOR-001,14.61,RUNNING,21.5,Evening
2024-01-10 19:00:00,OVEN-001,137.28,RUNNING,21.2,Evening
2024-01-10 20:00:00,CNC-001,46.13,RUNNING,19.7,Evening
2024-01-10 20:00:00,CNC-002,38.16,RUNNING,19.3,Evening
2024-01-10 20:00:00,PRESS-001,26.98,IDLE,18.1,Evening
2024-01-10 20:00:00,PRESS-002,28.93,IDLE,18.8,Evening
2024-01-10 20:00:00,ROBOT-001,8.43,IDLE,21.2,Evening
2024-01-10 20:00:00,ROBOT-002,25.33,RUNNING,19.6,Evening
2024-01-10 20:00:00,CONVEYOR-001,4.99,IDLE,20.3,Evening
2024-01-10 20:00:00,OVEN-001,119.76,RUNNING,18.7,Evening
2024-01-10 21:00:00,CNC-001,44.89,RUNNING,19.6,Evening
2024-01-10 21:00:00,CNC-002,40.18,RUNNING,18.4,Evening
2024-01-10 21:00:00,PRESS-001,99.03,RUNNING,19.4,Evening
2024-01-10 21:00:00,PRESS-002,28.23,IDLE,19.0,Evening
2024-01-10 21:00:00,ROBOT-001,23.87,RUNNING,19.4,Evening
2024-01-10 21:00:00,ROBOT-002,22.4,RUNNING,16.9,Evening
2024-01-10 21:00:00,CONVEYOR-001,15.96,RUNNING,19.7,Evening
2024-01-10 21:00:00,OVEN-001,119.67,RUNNING,19.2,Evening
2024-01-10 22:00:00,CNC-001,48.14,RUNNING,19.2,Night
2024-01-10 22:00:00,CNC-002,44.51,RUNNING,16.7,Night
2024-01-10 22:00:00,PRESS-001,84.24,RUNNING,18.1,Night
2024-01-10 22:00:00,PRESS-002,72.45,RUNNING,19.6,Night
2024-01-10 22:00:00,ROBOT-001,26.76,RUNNING,17.0,Night
2024-01-10 22:00:00,ROBOT-002,27.21,RUNNING,15.7,Night
2024-01-10 22:00:00,CONVEYOR-001,13.75,RUNNING,17.1,Night
2024-01-10 22:00:00,OVEN-001,107.65,RUNNING,19.2,Night
2024-01-10 23:00:00,CNC-001,3.85,STANDBY,17.5,Night
2024-01-10 23:00:00,CNC-002,3.86,STANDBY,15.2,Night
2024-01-10 23:00:00,PRESS-001,6.45,STANDBY,15.4,Night
2024-01-10 23:00:00,PRESS-002,6.6,STANDBY,14.6,Night
2024-01-10 23:00:00,ROBOT-001,2.03,STANDBY,17.9,Night
2024-01-10 23:00:00,ROBOT-002,2.02,STANDBY,16.2,Night
2024-01-10 23:00:00,CONVEYOR-001,1.25,STANDBY,16.4,Night
2024-01-10 23:00:00,OVEN-001,50.7,IDLE,18.3,Night
2024-01-11 00:00:00,CNC-001,3.66,STANDBY,16.7,Night
2024-01-11 00:00:00,CNC-002,3.62,STANDBY,15.7,Night
2024-01-11 00:00:00,PRESS-001,6.53,STANDBY,18.2,Night
2024-01-11 00:00:00,PRESS-002,6.17,STANDBY,16.4,Night
2024-01-11 00:00:00,ROBOT-001,1.77,STANDBY,17.0,Night
2024-01-11 00:00:00,ROBOT-002,10.6,IDLE,18.3,Night
2024-01-11 00:00:00,CONVEYOR-001,1.36,STANDBY,17.2,Night
2024-01-11 00:00:00,OVEN-001,10.0,STANDBY,16.5,Night
2024-01-11 01:00:00,CNC-001,3.6,STANDBY,17.3,Night
2024-01-11 01:00:00,CNC-002,20.57,IDLE,17.8,Night
2024-01-11 01:00:00,PRESS-001,6.17,STANDBY,16.1,Night
2024-01-11 01:00:00,PRESS-002,37.64,IDLE,17.0,Night
2024-01-11 01:00:00,ROBOT-001,2.1,STANDBY,17.2,Night
2024-01-11 01:00:00,ROBOT-002,2.04,STANDBY,15.6,Night
2024-01-11 01:00:00,CONVEYOR-001,1.26,STANDBY,17.3,Night
2024-01-11 01:00:00,OVEN-001,9.19,STANDBY,16.0,Night
2024-01-11 02:00:00,CNC-001,3.5,STANDBY,16.2,Night
2024-01-11 02:00:00,CNC-002,3.23,STANDBY,18.9,Night
2024-01-11 02:00:00,PRESS-001,6.36,STANDBY,19.0,Night
2024-01-11 02:00:00,PRESS-002,6.44,STANDBY,17.1,Night
2024-01-11 02:00:00,ROBOT-001,1.85,STANDBY,18.1,Night
2024-01-11 02:00:00,ROBOT-002,1.91,STANDBY,17.0,Night
2024-01-11 02:00:00,CONVEYOR-001,7.0,IDLE,16.9,Night
2024-01-11 02:00:00,OVEN-001,8.89,STANDBY,18.1,Night
2024-01-11 03:00:00,CNC-001,20.61,IDLE,17.5,Night
2024-01-11 03:00:00,CNC-002,3.96,STANDBY,17.3,Night
2024-01-11 03:00:00,PRESS-001,37.23,IDLE,18.9,Night
2024-01-11 03:00:00,PRESS-002,6.98,STANDBY,20.2,Night
2024-01-11 03:00:00,ROBOT-001,11.19,IDLE,18.2,Night
2024-01-11 03:00:00,ROBOT-002,1.96,STANDBY,19.4,Night
2024-01-11 03:00:00,CONVEYOR-001,7.16,IDLE,18.6,Night
2024-01-11 03:00:00,OVEN-001,9.97,STANDBY,19.1,Night
2024-01-11 04:00:00,CNC-001,21.08,IDLE,19.3,Night
2024-01-11 04:00:00,CNC-002,3.6,STANDBY,18.0,Night
2024-01-11 04:00:00,PRESS-001,37.04,IDLE,19.9,Night
2024-01-11 04:00:00,PRESS-002,6.69,STANDBY,20.8,Night
2024-01-11 04:00:00,ROBOT-001,10.93,IDLE,20.6,Night
2024-01-11 04:00:00,ROBOT-002,1.94,STANDBY,20.6,Night
2024-01-11 04:00:00,CONVEYOR-001,1.15,STANDBY,19.1,Night
2024-01-11 04:00:00,OVEN-001,8.93,STANDBY,18.8,Night
2024-01-11 05:00:00,CNC-001,3.77,STANDBY,20.2,Night
2024-01-11 05:00:00,CNC-002,3.68,STANDBY,21.2,Night
2024-01-11 05:00:00,PRESS-001,6.23,STANDBY,21.9,Night
2024-01-11 05:00:00,PRESS-002,6.7,STANDBY,22.1,Night
2024-01-11 05:00:00,ROBOT-001,1.94,STANDBY,19.0,Night
2024-01-11 05:00:00,ROBOT-002,1.83,STANDBY,21.4,Night
2024-01-11 05:00:00,CONVEYOR-001,1.22,STANDBY,19.1,Night
2024-01-11 05:00:00,OVEN-001,10.08,STANDBY,21.3,Night
2024-01-11 06:00:00,CNC-001,46.4,RUNNING,22.4,Day
2024-01-11 06:00:00,CNC-002,53.22,RUNNING,22.4,Day
2024-01-11 06:00:00,PRESS-001,70.55,RUNNING,22.2,Day
2024-01-11 06:00:00,PRESS-002,81.04,RUNNING,21.2,Day
2024-01-11 06:00:00,ROBOT-001,8.87,IDLE,22.0,Day
2024-01-11 06:00:00,ROBOT-002,24.1,RUNNING,22.9,Day
2024-01-11 06:00:00,CONVEYOR-001,13.46,RUNNING,20.8,Day
2024-01-11 06:00:00,OVEN-001,103.2,RUNNING,22.6,Day
2024-01-11 07:00:00,CNC-001,42.61,RUNNING,22.2,Day
2024-01-11 07:00:00,CNC-002,38.31,RUNNING,23.3,Day
2024-01-11 07:00:00,PRESS-001,74.7,RUNNING,23.1,Day
2024-01-11 07:00:00,PRESS-002,81.15,RUNNING,23.6,Day
2024-01-11 07:00:00,ROBOT-001,23.25,RUNNING,21.9,Day
2024-01-11 07:00:00,ROBOT-002,21.4,RUNNING,23.6,Day
2024-01-11 07:00:00,CONVEYOR-001,5.78,IDLE,24.1,Day
2024-01-11 07:00:00,OVEN-001,131.41,RUNNING,23.8,Day
2024-01-11 08:00:00,CNC-001,42.54,RUNNING,22.7,Day
2024-01-11 08:00:00,CNC-002,44.1,RUNNING,23.9,Day
2024-01-11 08:00:00,PRESS-001,82.36,RUNNING,24.8,Day
2024-01-11 08:00:00,PRESS-002,88.58,RUNNING,24.5,Day
2024-01-11 08:00:00,ROBOT-001,20.29,RUNNING,24.7,Day
